,subject,color,gi,mi,status,bp,wp,response,rt
2981,1.0,0,63,-1,AFC,000001000000110000001100000000100000,000110000000001000000011000001000000,24,8.767
2982,1.0,0,64,-1,AFC,001000000001000000001100000000000000,000000000000000010000010000001001000,31,8.107
2983,1.0,1,65,-1,AFC,100110000001000000001000100010010000,010000000010101000000111000000000000,32,21.216
2984,1.0,0,66,-1,AFC,000001001000000100000000000000001001,001010000001100000000000010000000000,24,15.096
2985,1.0,0,67,-1,AFC,000010010001000000000101100000100001,000101101000001010000010000000001000,15,18.794
2986,1.0,1,68,-1,AFC,000010000000100000000110000000000000,000000000000001100000001000000000000,31,21.789
2987,1.0,1,69,-1,AFC,000000000001100000001100000000001100,000100000000011000000011000000000000,31,23.187
2988,1.0,0,70,-1,AFC,000000100001100110000101000000000010,010100010000001000010010110000000000,2,6.733
2989,1.0,1,71,-1,AFC,000101000000000000101000100000000000,000000000000010000000111000000000000,4,10.553
2990,1.0,0,72,-1,AFC,000000000000000000000010000000100110,000000000000001100000000100000010000,13,4.591
2991,1.0,0,73,-1,AFC,000001001000010100000001000000001001,001010000001101000010000010000000000,3,7.444
2992,1.0,1,74,-1,AFC,000010000000001000000110000000000000,000000000000100000001000000000100000,31,21.012
2993,1.0,1,75,-1,AFC,000110000001000000010111000000101000,010001000010110000001000100100000000,15,44.733
2994,1.0,0,76,-1,AFC,000000000000001100000010100000001100,000000100000010000000101000000110000,12,26.198
2995,1.0,0,77,-1,AFC,000000000000001100000000100000001000,000000000000010000000001000000110000,33,30.022
2996,1.0,1,78,-1,AFC,100000001010100000000101000000110000,000110000001000100001010000010000000,2,7.972
2997,1.0,0,79,-1,AFC,000100000000001000000011000001010000,000001000000110000001100000000100000,24,38.865
2998,2.0,0,22,-1,AFC,000001000001100000001010000000000000,000010000000001000000001000000011000,10,4.069
2999,2.0,0,23,-1,AFC,000001000000100000001010000000000100,000000000000001100000001000000011000,7,5.915
3000,2.0,1,24,-1,AFC,000101000011010001011010000000100000,101000000000101110000100010100000000,18,8.502
3001,2.0,0,25,-1,AFC,000010000011101000010010000001100100,001101100100010100000101000000001000,28,3.235
3002,2.0,1,26,-1,AFC,001100100001011100000100100000100000,100011000000100010000011000000001100,20,5.889
3003,2.0,1,27,-1,AFC,001011000010010000000100000000010000,000100000001100000000010000001100000,27,6.498
3004,2.0,1,28,-1,AFC,011000000001000000001100000000100000,000000000000000010000010000001011000,4,8.901
3005,2.0,0,29,-1,AFC,000000000001011100001100000001000000,001001000000100010000000100000010100,32,3.774
3006,2.0,1,30,-1,AFC,000010000000100000000110000000000000,000000000000001100000001000000000000,13,9.916
3007,2.0,1,31,-1,AFC,000000000000011000000100000000011001,000000100000100000001010000000100000,5,9.148
3008,2.0,0,32,-1,AFC,000000000001100000000100000000000000,000000000000001000000010100000000000,10,9.439
3009,2.0,0,33,-1,AFC,001000000000001000000001100000010000,000010000000110000000010000000001000,15,7.111
3010,2.0,0,34,-1,AFC,000101000000011000000000000000011000,000000010000100100000011000000000100,4,5.649
3011,2.0,1,35,-1,AFC,001101100000010000001101000000010000,000010000000101000000010000001101100,24,4.674
3012,2.0,1,36,-1,AFC,001100100001011100000100100010100000,100011000000100010010011000000001100,31,4.473
3013,2.0,0,37,-1,AFC,000001001000010100000001000000001001,001010000001101000010000010000000000,7,7.55
3014,2.0,1,38,-1,AFC,000000000000110000000000000100000000,000000000000000000000000000001100000,14,4.762
3015,2.0,0,39,-1,AFC,000000000000000000000010000000100110,000000000000001100000000100000010000,32,3.798
3016,2.0,0,40,-1,AFC,000000000000001100000000100000001000,000000000000010000000001000000110000,33,11.652
3017,2.0,0,41,-1,AFC,001000100000001100000001100000010000,000010010000110000000010000000001100,25,9.278
3018,2.0,1,42,-1,AFC,000000000001110000001000000000000000,000000000010001000000010000000000000,30,5.826
3019,2.0,1,43,-1,AFC,000010000000001000000110000000000000,000000000000100000001000000000100000,10,5.831
3020,2.0,1,44,-1,AFC,000100010000101000000010100000100000,011010100000010000000100000000000000,29,7.888
3021,2.0,0,45,-1,AFC,000100000000001000000011000001010000,000001000000110000001100000000100000,15,4.564
3022,2.0,0,46,-1,AFC,000000000001110000000000000010000000,000001000010001000000010000000000000,21,1.845
3023,2.0,0,47,-1,AFC,000100000000010000000101000000000000,000000000000101000000010000000000100,5,2.743
3024,2.0,1,48,-1,AFC,001000000001010000010100000001000000,000001000000100000001001000000010000,32,2.48
3025,2.0,1,49,-1,AFC,000000000000010000000010100000011000,000011000000001000000001000000000000,3,1.365
3026,2.0,0,50,-1,AFC,000000000000011000010010000010000000,001010000010100000001000000000000000,3,1.108
3027,2.0,1,51,-1,AFC,000000000001010000001100000000000000,000001000000000000010001000000000000,14,1.812
3028,2.0,0,52,-1,AFC,000000000010100010000000000100100010,000010001000001000000010100000001000,11,1.044
3029,2.0,1,53,-1,AFC,000101001000000100000011000000010100,000010010000011000000000010000101000,24,4.55
3030,2.0,1,54,-1,AFC,000000000000100000001010000100100000,000000000000001000000100010000001000,23,2.842
3031,2.0,1,55,-1,AFC,000000000010100010000000000100100000,000010001000000000000000100000001000,13,1.142
3032,2.0,1,56,-1,AFC,001100100001110000011100010000011010,010001010000001100100011100100100100,29,2.024
3033,2.0,1,57,-1,AFC,001100100001110000011100010000011010,010001010000001100100011100100100100,29,2.272
3034,2.0,0,58,-1,AFC,000000000000001000001010100000001000,001010000000000000100101000000000000,30,1.034
3035,2.0,1,59,-1,AFC,001001110011101000001100100100110100,010100000100010110110011000011001010,25,4.96
3036,2.0,0,60,-1,AFC,100000100010000001000000000100010000,000000011000001100000001000000000001,30,2.531
3037,2.0,1,61,-1,AFC,000000000000110000000001000000010000,000100000001000000000100000000000000,19,1.451
3038,2.0,1,62,-1,AFC,001101100000010000001101000010010000,000010000000101000000010000101101100,34,3.731
3039,2.0,0,63,-1,AFC,000000100001100110000101000000000010,010100010000001000010010110000000000,2,1.491
3040,2.0,1,64,-1,AFC,000000000000010000001011100000101100,000110000000101000000100010000010000,5,1.211
3041,2.0,0,65,-1,AFC,000000000010100010000001000100100010,000010101000001000000010100000001000,7,1.379
3042,2.0,0,66,-1,AFC,001000000000001100000001100000010000,000010010000110000000010000000001000,16,2.5
3043,2.0,0,67,-1,AFC,000000000000100000000010100001001000,001001000000010000000101000000000000,30,3.871
3044,2.0,0,68,-1,AFC,000010010001000000000101100000100001,000101101000001010000010000000001000,31,1.126
3045,2.0,0,69,-1,AFC,000000000000000000000011000000010000,000000000000110000000100000000000000,14,1.314
3046,2.0,0,70,-1,AFC,000000000010110000000100000000000000,000000000001000000000000000101010000,30,2.107
3047,2.0,1,71,-1,AFC,000001100000110000000000000000000000,000000000000001000000110000000000000,4,1.402
3048,2.0,1,72,-1,AFC,000000000001100000001100000000001100,000100000000011000000011000000000000,31,1.414
3049,2.0,1,73,-1,AFC,000001100000001110000010000000000000,000000000000010001000000100100100000,29,2.75
3050,2.0,0,74,-1,AFC,000101000000011000011100000000011000,001010000000100100100011000001100000,11,1.09
3051,2.0,0,75,-1,AFC,000000000000001100000010100000001000,000000000000010000000101000000110000,16,1.856
3052,2.0,1,76,-1,AFC,000001000001100000001010000000000000,000010000000001000000001000000001000,24,3.629
3053,2.0,0,77,-1,AFC,001110000000111000000000000000000100,010001000001000100000001100000001000,22,3.35
3054,2.0,0,78,-1,AFC,011100001100011010011100000001010001,100011000011100100100010110000001110,23,1.231
3055,2.0,0,79,-1,AFC,000001001000000100000000000000001001,001010000001100000000000010000000000,14,1.754
3056,2.0,0,80,-1,AFC,000000000001000100000010000000000100,000101000000010000000001000000000000,4,1.044
3057,2.0,0,81,-1,AFC,000001000000110000001100000000100000,000110000000001000000011000001000000,10,1.059
3058,2.0,1,82,-1,AFC,000000000001110000000001000000101000,000100000010001000000110000000000000,20,1.467
3059,2.0,1,83,-1,AFC,000000000000011000000101000000000100,000100000000100100010000000000000000,11,1.569
3060,2.0,0,84,-1,AFC,100110000001000000001000000010010000,010000000010101000000111000000000000,29,1.831
3061,2.0,0,85,-1,AFC,000000000000001100000010100000001100,000000100000010000000101000000110000,16,2.091
3062,2.0,0,86,-1,AFC,000000000000100000001011010000001000,001010000001010000000100100000000000,5,1.121
3063,2.0,0,87,-1,AFC,000100010000010000000110000001001000,000011000000000100000001100000110000,12,1.104
3064,2.0,0,88,-1,AFC,000000000000100000000101000000010000,000110000000010000000010000000000000,15,2.104
3065,2.0,1,89,-1,AFC,000100100000010000001100000000001000,000001000000001100000011000000000000,24,1.404
3066,2.0,1,90,-1,AFC,000011000000010000000000000000000000,000100000000000000000100000000000000,22,0.766
3067,2.0,1,91,-1,AFC,000101000000000000101000100000000000,000000000000010000000111000000000000,14,0.789
3068,2.0,1,92,-1,AFC,000110000001000000010111000000101000,010001000010110000001000100100000000,14,0.784
3069,2.0,0,93,-1,AFC,001000000001000000001100000000000000,000000000000000010000010000001001000,12,0.916
3070,2.0,0,94,-1,AFC,000100000001100000000100000000000000,000000000000010000010000000000110000,4,1.982
3071,2.0,1,95,-1,AFC,000011100000101110000011000000000000,000100010000010001000000100100101000,20,1.054
3072,2.0,1,96,-1,AFC,000001010000000100000001010000000000,000000000000010000000000100000010001,4,1.033
3073,2.0,1,97,-1,AFC,100000001000000000000101000100100000,000001000000110000000000000000001001,22,0.863
3074,2.0,1,98,-1,AFC,100110000001000000001000100010010000,010000000010101000000111000000000000,13,2.311
3075,2.0,0,99,-1,AFC,000000000000010100000001000000010100,000100000000100000001110000000000000,7,1.149
3076,2.0,0,100,-1,AFC,000000000000100000000110000000000000,000000000000001100000001000000000000,20,2.155
3077,2.0,0,101,-1,AFC,000000000001011000000100000000000000,000000000000100000000000100000010100,29,1.619
3078,2.0,1,102,-1,AFC,100000001010100000000101000000110000,000110000001000100001010000010000000,5,3.549
3079,2.0,1,103,-1,AFC,001001000100010000010001010000110001,000000100001101100001110000000001000,24,1.177
3080,3.0,0,39,-1,AFC,000100000001100000000100000000000000,000000000000010000010000000000110000,4,5.652
3081,3.0,0,40,-1,AFC,100000100010000001000000000100010000,000000011000001100000001000000000001,30,6.794
3082,3.0,0,41,-1,AFC,000000000001000100000010000000000100,000101000000010000000001000000000000,6,2.871
3083,3.0,1,42,-1,AFC,100110000001000000001000100010010000,010000000010101000000111000000000000,32,12.169
3084,3.0,0,43,-1,AFC,000100000000010000000101000000000000,000000000000101000000010000000000100,5,3.114
3085,3.0,1,44,-1,AFC,000110000001000000010111000000101000,010001000010110000001000100100000000,14,1.916
3086,3.0,1,45,-1,AFC,000000000001110000001000000000000000,000000000010001000000010000000000000,30,4.374
3087,3.0,1,46,-1,AFC,001001000100010000010001010000110001,000000100001101100001110000000001000,24,5.68
3088,3.0,0,47,-1,AFC,000000000000100000001011010000001000,001010000001010000000100100000000000,31,2.404
3089,3.0,1,48,-1,AFC,000101000011010001011010000000100000,101000000000101110000100010100000000,4,2.284
3090,3.0,1,49,-1,AFC,000100100000010000001100000000001000,000001000000001100000011000000000000,25,2.286
3091,3.0,0,50,-1,AFC,000000000000001100000010100000001100,000000100000010000000101000000110000,12,4.514
3092,3.0,0,51,-1,AFC,000000000000001000001010100000001000,001010000000000000100101000000000000,30,1.791
3093,3.0,0,52,-1,AFC,000100000000001000000011000001010000,000001000000110000001100000000100000,15,2.624
3094,3.0,0,53,-1,AFC,000100000000001000000011000001010000,000001000000110000001100000000100000,15,2.952
3095,3.0,1,54,-1,AFC,000000000001110000000001000000101000,000100000010001000000110000000000000,20,1.009
3096,3.0,1,55,-1,AFC,100000001010100000000101000000110000,000110000001000100001010000010000000,5,1.672
3097,3.0,1,56,-1,AFC,001011000010010000000100000000010000,000100000001100000000010000001100000,19,1.563
3098,3.0,0,57,-1,AFC,000000000000001100000000100000001000,000000000000010000000001000000110000,33,1.939
3099,3.0,0,58,-1,AFC,000000000010110000000100000000000000,000000000001000000000000000101010000,22,1.52
3100,3.0,0,59,-1,AFC,000000000000001100000010100000001000,000000000000010000000101000000110000,16,4.172
3101,3.0,0,60,-1,AFC,000101000000011000011100000000011000,001010000000100100100011000001100000,11,2.005
3102,3.0,1,61,-1,AFC,000010000000100000000110000000000000,000000000000001100000001000000000000,13,2.301
3103,3.0,0,62,-1,AFC,000000000000100000000110000000000000,000000000000001100000001000000000000,20,2.037
3104,3.0,1,63,-1,AFC,000000000000010000001011100000101100,000110000000101000000100010000010000,5,2.264
3105,3.0,0,64,-1,AFC,000010010001000000000101100000100001,000101101000001010000010000000001000,15,4.384
3106,3.0,1,65,-1,AFC,000010000000001000000110000000000000,000000000000100000001000000000100000,31,2.026
3107,3.0,1,66,-1,AFC,000001100000110000000000000000000000,000000000000001000000110000000000000,23,2.006
3108,3.0,0,67,-1,AFC,000000000001100000000100000000000000,000000000000001000000010100000000000,10,3.912
3109,3.0,1,68,-1,AFC,000001010000000100000001010000000000,000000000000010000000000100000010001,32,2.354
3110,3.0,1,69,-1,AFC,001100100001011100000100100000100000,100011000000100010000011000000001100,34,1.894
3111,3.0,0,70,-1,AFC,001000000000001100000001100000010000,000010010000110000000010000000001000,25,3.444
3112,3.0,0,71,-1,AFC,000101000000011000000000000000011000,000000010000100100000011000000000100,21,1.566
3113,3.0,1,72,-1,AFC,000000000000011000000100000000011001,000000100000100000001010000000100000,5,2.171
3114,3.0,1,73,-1,AFC,001100100001011100000100100010100000,100011000000100010010011000000001100,29,7.802
3115,3.0,1,74,-1,AFC,000000000000100000001010000100100000,000000000000001000000100010000001000,5,3.674
3116,3.0,0,75,-1,AFC,000000000001011000000100000000000000,000000000000100000000000100000010100,22,2.404
3117,3.0,0,76,-1,AFC,001000000000001000000001100000010000,000010000000110000000010000000001000,7,3.404
3118,3.0,0,77,-1,AFC,000001001000010100000001000000001001,001010000001101000010000010000000000,7,3.268
3119,3.0,1,78,-1,AFC,000000000001010000001001000000101000,001100000000100000000110000000000000,4,2.248
3120,3.0,0,79,-1,AFC,011100001100011010011100000001010001,100011000011100100100010110000001110,28,5.099
3121,3.0,1,80,-1,AFC,000101001000000100000011000000010100,000010010000011000000000010000101000,34,4.322
3122,3.0,0,81,-1,AFC,000001000000110000001100000000100000,000110000000001000000011000001000000,24,6.402
3123,3.0,0,82,-1,AFC,000001000001100000001010000000000000,000010000000001000000001000000011000,10,1.703
3124,3.0,1,83,-1,AFC,000100010000101000000010100000100000,011010100000010000000100000000000000,23,7.186
3125,3.0,0,84,-1,AFC,000000000001011100001100000001000000,001001000000100010000000100000010100,22,1.426
3126,3.0,0,85,-1,AFC,000000100001100110000101000000000010,010100010000001000010010110000000000,10,3.139
3127,3.0,1,86,-1,AFC,000101000000000000101000100000000000,000000000000010000000111000000000000,14,2.99
3128,3.0,0,87,-1,AFC,100110000001000000001000000010010000,010000000010101000000111000000000000,29,2.332
3129,3.0,1,88,-1,AFC,001101100000010000001101000010010000,000010000000101000000010000101101100,34,2.319
3130,3.0,1,89,-1,AFC,100000001000000000000101000100100000,000001000000110000000000000000001001,15,3.028
3131,3.0,0,90,-1,AFC,000000000000000000000011000000010000,000000000000110000000100000000000000,14,2.218
3132,3.0,0,91,-1,AFC,001000100000001100000001100000010000,000010010000110000000010000000001100,25,2.985
3133,3.0,0,92,-1,AFC,000000000000100000000010100001001000,001001000000010000000101000000000000,31,1.507
3134,3.0,0,93,-1,AFC,001110000000111000000000000000000100,010001000001000100000001100000001000,22,1.355
3135,3.0,1,94,-1,AFC,001100100001110000011100010000011010,010001010000001100100011100100100100,29,4.325
3136,3.0,1,95,-1,AFC,000000000000010000000010100000011000,000011000000001000000001000000000000,3,3.572
3137,3.0,1,96,-1,AFC,000001100000001110000010000000000000,000000000000010001000000100100100000,29,3.605
3138,3.0,1,97,-1,AFC,000000000000011000000101000000000100,000100000000100100010000000000000000,5,4.352
3139,3.0,1,98,-1,AFC,000011000000010000000000000000000000,000100000000000000000100000000000000,22,3.082
3140,3.0,0,99,-1,AFC,000010000011101000010010000001100100,001101100100010100000101000000001000,28,2.407
3141,3.0,0,100,-1,AFC,000000000010100010000000000100100010,000010001000001000000010100000001000,11,2.569
3142,3.0,0,101,-1,AFC,000000000001110000000000000010000000,000001000010001000000010000000000000,30,4.679
3143,3.0,1,102,-1,AFC,000001000001100000001010000000000000,000010000000001000000001000000001000,13,5.733
3144,3.0,1,103,-1,AFC,001101100000010000001101000000010000,000010000000101000000010000001101100,24,3.66
3145,3.0,0,104,-1,AFC,000000000010100010000001000100100010,000010101000001000000010100000001000,11,3.146
3146,3.0,1,105,-1,AFC,000000000001100000001100000000001100,000100000000011000000011000000000000,30,3.651
3147,3.0,1,106,-1,AFC,001001110011101000001100100100110100,010100000100010110110011000011001010,25,6.204
3148,3.0,0,107,-1,AFC,000000000000011000010010000010000000,001010000010100000001000000000000000,30,4.17
3149,3.0,1,108,-1,AFC,001000000001010000010100000001000000,000001000000100000001001000000010000,4,2.273
3150,3.0,0,109,-1,AFC,000001001000000100000000000000001001,001010000001100000000000010000000000,14,2.142
3151,3.0,1,110,-1,AFC,011000000001000000001100000000100000,000000000000000010000010000001011000,4,2.067
3152,3.0,1,111,-1,AFC,000000000000110000000001000000010000,000100000001000000000100000000000000,19,2.714
3153,3.0,0,112,-1,AFC,000000000000100000000101000000010000,000110000000010000000010000000000000,15,2.053
3154,3.0,0,113,-1,AFC,000100010000010000000110000001001000,000011000000000100000001100000110000,12,1.837
3155,3.0,0,114,-1,AFC,001000000001000000001100000000000000,000000000000000010000010000001001000,12,1.767
3156,3.0,1,115,-1,AFC,000011100000101110000011000000000000,000100010000010001000000100100101000,31,2.778
3157,3.0,1,116,-1,AFC,000000000000110000000000000100000000,000000000000000000000000000001100000,31,1.6
3158,3.0,0,117,-1,AFC,000000000000010100000001000000010100,000100000000100000001110000000000000,19,2.297
3159,3.0,0,118,-1,AFC,000001000000100000001010000000000100,000000000000001100000001000000011000,7,2.86
3160,3.0,1,119,-1,AFC,000000000010100010000000000100100000,000010001000000000000000100000001000,13,2.233
3161,3.0,1,120,-1,AFC,000000000001010000001100000000000000,000001000000000000010001000000000000,14,2.959
3162,4.0,1,19,-1,AFC,000101000011010001011010000000100000,101000000000101110000100010100000000,4,5.996
3163,4.0,1,20,-1,AFC,000110000001000000010111000000101000,010001000010110000001000100100000000,14,1.571
3164,4.0,0,21,-1,AFC,000000000010110000000100000000000000,000000000001000000000000000101010000,30,4.898
3165,4.0,1,22,-1,AFC,000000000000010000000010100000011000,000011000000001000000001000000000000,6,1.426
3166,4.0,0,23,-1,AFC,000100000000010000000101000000000000,000000000000101000000010000000000100,5,1.337
3167,4.0,1,24,-1,AFC,000001010000000100000001010000000000,000000000000010000000000100000010001,4,0.902
3168,4.0,1,25,-1,AFC,100000001010100000000101000000110000,000110000001000100001010000010000000,5,1.234
3169,4.0,1,26,-1,AFC,000010000000001000000110000000000000,000000000000100000001000000000100000,31,3.072
3170,4.0,0,27,-1,AFC,001000000000001100000001100000010000,000010010000110000000010000000001000,25,1.736
3171,4.0,0,28,-1,AFC,001000000001000000001100000000000000,000000000000000010000010000001001000,12,1.121
3172,4.0,0,29,-1,AFC,001000100000001100000001100000010000,000010010000110000000010000000001100,25,1.936
3173,4.0,1,30,-1,AFC,000001100000110000000000000000000000,000000000000001000000110000000000000,23,1.495
3174,4.0,1,31,-1,AFC,000000000000011000000100000000011001,000000100000100000001010000000100000,5,1.51
3175,4.0,0,32,-1,AFC,000000100001100110000101000000000010,010100010000001000010010110000000000,2,1.373
3176,4.0,0,33,-1,AFC,000000000001011100001100000001000000,001001000000100010000000100000010100,22,1.587
3177,4.0,1,34,-1,AFC,001001000100010000010001010000110001,000000100001101100001110000000001000,24,1.111
3178,4.0,0,35,-1,AFC,000000000000001100000000100000001000,000000000000010000000001000000110000,16,0.867
3179,4.0,0,36,-1,AFC,000000000000000000000010000000100110,000000000000001100000000100000010000,13,1.0
3180,4.0,0,37,-1,AFC,000010010001000000000101100000100001,000101101000001010000010000000001000,15,0.993
3181,4.0,0,38,-1,AFC,000000000000100000000110000000000000,000000000000001100000001000000000000,32,1.27
3182,4.0,1,39,-1,AFC,000000000001110000001000000000000000,000000000010001000000010000000000000,30,1.993
3183,4.0,0,40,-1,AFC,000000000000001100000010100000001100,000000100000010000000101000000110000,12,1.132
3184,4.0,0,41,-1,AFC,001000000000001000000001100000010000,000010000000110000000010000000001000,7,2.259
3185,4.0,1,42,-1,AFC,000100100000010000001100000000001000,000001000000001100000011000000000000,24,5.193
3186,4.0,1,43,-1,AFC,000011000000010000000000000000000000,000100000000000000000100000000000000,12,1.821
3187,4.0,0,44,-1,AFC,000000000000001100000010100000001000,000000000000010000000101000000110000,16,1.932
3188,4.0,0,45,-1,AFC,000000000000000000000011000000010000,000000000000110000000100000000000000,14,2.41
3189,4.0,0,46,-1,AFC,000000000000100000000101000000010000,000110000000010000000010000000000000,15,1.857
3190,4.0,1,47,-1,AFC,001100100001011100000100100010100000,100011000000100010010011000000001100,31,1.877
3191,4.0,0,48,-1,AFC,000001000001100000001010000000000000,000010000000001000000001000000011000,21,1.364
3192,4.0,0,49,-1,AFC,000000000001011000000100000000000000,000000000000100000000000100000010100,22,1.429
3193,4.0,1,50,-1,AFC,000001100000001110000010000000000000,000000000000010001000000100100100000,29,2.319
3194,4.0,0,51,-1,AFC,100110000001000000001000000010010000,010000000010101000000111000000000000,29,1.743
3195,4.0,0,52,-1,AFC,000010000011101000010010000001100100,001101100100010100000101000000001000,28,3.187
3196,4.0,0,53,-1,AFC,000000000000011000010010000010000000,001010000010100000001000000000000000,30,6.286
3197,4.0,1,54,-1,AFC,100110000001000000001000100010010000,010000000010101000000111000000000000,13,5.179
3198,4.0,0,55,-1,AFC,000000000001000100000010000000000100,000101000000010000000001000000000000,6,2.602
3199,4.0,1,56,-1,AFC,001000000001010000010100000001000000,000001000000100000001001000000010000,32,2.403
3200,4.0,1,57,-1,AFC,001100100001011100000100100000100000,100011000000100010000011000000001100,20,6.743
3201,4.0,1,58,-1,AFC,000001000001100000001010000000000000,000010000000001000000001000000001000,24,2.058
3202,4.0,0,59,-1,AFC,000100000000001000000011000001010000,000001000000110000001100000000100000,24,1.711
3203,4.0,0,60,-1,AFC,000001000000110000001100000000100000,000110000000001000000011000001000000,10,4.147
3204,4.0,1,61,-1,AFC,000000000000010000001011100000101100,000110000000101000000100010000010000,5,1.685
3205,4.0,0,62,-1,AFC,000000000010100010000001000100100010,000010101000001000000010100000001000,11,2.569
3206,4.0,1,63,-1,AFC,000010000000100000000110000000000000,000000000000001100000001000000000000,13,1.177
3207,4.0,1,64,-1,AFC,001101100000010000001101000010010000,000010000000101000000010000101101100,34,2.698
3208,4.0,0,65,-1,AFC,000000000000100000001011010000001000,001010000001010000000100100000000000,31,1.805
3209,4.0,1,66,-1,AFC,001011000010010000000100000000010000,000100000001100000000010000001100000,27,1.752
3210,4.0,0,67,-1,AFC,000101000000011000000000000000011000,000000010000100100000011000000000100,4,4.567
3211,4.0,1,68,-1,AFC,000000000000011000000101000000000100,000100000000100100010000000000000000,5,3.384
3212,4.0,1,69,-1,AFC,001101100000010000001101000000010000,000010000000101000000010000001101100,24,2.283
3213,4.0,0,70,-1,AFC,000000000010100010000000000100100010,000010001000001000000010100000001000,11,2.765
3214,4.0,0,71,-1,AFC,000001001000000100000000000000001001,001010000001100000000000010000000000,14,7.06
3215,4.0,0,72,-1,AFC,000101000000011000011100000000011000,001010000000100100100011000001100000,27,3.338
3216,4.0,1,73,-1,AFC,000100010000101000000010100000100000,011010100000010000000100000000000000,29,2.609
3217,4.0,1,74,-1,AFC,000000000001010000001100000000000000,000001000000000000010001000000000000,14,1.656
3218,4.0,1,75,-1,AFC,000000000001010000001100000000000000,000001000000000000010001000000000000,14,2.348
3219,4.0,1,76,-1,AFC,000011100000101110000011000000000000,000100010000010001000000100100101000,20,1.503
3220,4.0,1,77,-1,AFC,000000000001010000001001000000101000,001100000000100000000110000000000000,4,2.343
3221,4.0,1,78,-1,AFC,000000000001100000001100000000001100,000100000000011000000011000000000000,31,1.265
3222,4.0,1,79,-1,AFC,000000000000100000001010000100100000,000000000000001000000100010000001000,23,5.851
3223,4.0,0,80,-1,AFC,000001000000100000001010000000000100,000000000000001100000001000000011000,21,3.705
3224,4.0,1,81,-1,AFC,000000000010100010000000000100100000,000010001000000000000000100000001000,14,1.459
3225,4.0,1,82,-1,AFC,000000000000110000000000000100000000,000000000000000000000000000001100000,31,1.343
3226,4.0,1,83,-1,AFC,011000000001000000001100000000100000,000000000000000010000010000001011000,24,1.843
3227,4.0,1,84,-1,AFC,000000000000110000000001000000010000,000100000001000000000100000000000000,19,1.378
3228,4.0,0,85,-1,AFC,000100010000010000000110000001001000,000011000000000100000001100000110000,12,3.575
3229,4.0,0,86,-1,AFC,000100000001100000000100000000000000,000000000000010000010000000000110000,4,3.94
3230,4.0,0,87,-1,AFC,100000100010000001000000000100010000,000000011000001100000001000000000001,9,3.151
3231,4.0,0,88,-1,AFC,000000000000001000001010100000001000,001010000000000000100101000000000000,30,2.733
3232,4.0,0,89,-1,AFC,000000000000010100000001000000010100,000100000000100000001110000000000000,7,1.398
3233,4.0,1,90,-1,AFC,000101000000000000101000100000000000,000000000000010000000111000000000000,4,1.945
3234,4.0,1,91,-1,AFC,000101001000000100000011000000010100,000010010000011000000000010000101000,24,2.127
3235,4.0,1,92,-1,AFC,001001110011101000001100100100110100,010100000100010110110011000011001010,17,3.528
3236,4.0,1,93,-1,AFC,100000001000000000000101000100100000,000001000000110000000000000000001001,22,1.962
3237,4.0,0,94,-1,AFC,000000000001110000000000000010000000,000001000010001000000010000000000000,21,3.695
3238,4.0,1,95,-1,AFC,001100100001110000011100010000011010,010001010000001100100011100100100100,29,2.479
3239,4.0,0,96,-1,AFC,000000000001100000000100000000000000,000000000000001000000010100000000000,13,4.073
3240,4.0,0,97,-1,AFC,011100001100011010011100000001010001,100011000011100100100010110000001110,28,8.612
3241,4.0,0,98,-1,AFC,001110000000111000000000000000000100,010001000001000100000001100000001000,22,3.341
3242,4.0,0,99,-1,AFC,000000000000100000000010100001001000,001001000000010000000101000000000000,30,6.435
3243,4.0,0,100,-1,AFC,000001001000010100000001000000001001,001010000001101000010000010000000000,7,2.513
3244,5.0,1,23,-1,AFC,000000000000100000001010000100100000,000000000000001000000100010000001000,23,8.51
3245,5.0,0,24,-1,AFC,000000000000011000010010000010000000,001010000010100000001000000000000000,30,22.314
3246,5.0,1,25,-1,AFC,000100010000101000000010100000100000,011010100000010000000100000000000000,29,8.449
3247,5.0,0,26,-1,AFC,000001000001100000001010000000000000,000010000000001000000001000000011000,21,19.553
3248,5.0,0,27,-1,AFC,000000000000000000000011000000010000,000000000000110000000100000000000000,15,5.524
3249,5.0,0,28,-1,AFC,000000000000000000000010000000100110,000000000000001100000000100000010000,32,6.195
3250,5.0,0,29,-1,AFC,000101000000011000011100000000011000,001010000000100100100011000001100000,27,15.345
3251,5.0,1,30,-1,AFC,000010000000001000000110000000000000,000000000000100000001000000000100000,10,2.645
3252,5.0,0,31,-1,AFC,000000000001011100001100000001000000,001001000000100010000000100000010100,32,4.077
3253,5.0,1,32,-1,AFC,001001110011101000001100100100110100,010100000100010110110011000011001010,17,14.082
3254,5.0,1,33,-1,AFC,000000000000010000001011100000101100,000110000000101000000100010000010000,5,12.957
3255,5.0,0,34,-1,AFC,000000000010100010000001000100100010,000010101000001000000010100000001000,11,9.294
3256,5.0,0,35,-1,AFC,100110000001000000001000000010010000,010000000010101000000111000000000000,24,4.632
3257,5.0,0,36,-1,AFC,000100000001100000000100000000000000,000000000000010000010000000000110000,32,9.863
3258,5.0,1,37,-1,AFC,100110000001000000001000100010010000,010000000010101000000111000000000000,32,10.094
3259,5.0,0,38,-1,AFC,000001001000000100000000000000001001,001010000001100000000000010000000000,14,12.037
